Date,PX_OPEN,PX_HIGH,PX_LOW,PX_LAST,PX_VOLUME,company,Article,lable
6-Mar-18,59.75,60,58.95,59.97,16478259,wells fargo,"As part of its turnaround plan, Citizens Financial Group Inc. has touted a program that invites customers into branches for what the bank calls a financial checkup. It said 400,000 such meetings were scheduled last year. Eleven current and former Citizens branch employees in five states claim that information about some meetings was fabricated by those employees or others as they struggled to meet goals set by the bank. ""For a week or so, I had my bankers [try to make] real appointments. No one was picking up the phone,"" said a former branch manager in Massachusetts, recalling when the ""Citizens Checkup"" program was introduced in February 2016. ""So we put random people's names down and said, 'We have an appointment.' "" After a fake appointment was supposed to have occurred, bankers would either sometimes mark that the customer didn't show up or attended but didn't sign up for any new products, the former employees said. One former Citizens branch manager in New York state recalled putting stars or exclamation points on falsified forms to make them look like authentic meeting notes. Citizens said in a statement that it has ""no data to suggest that any aspect of the Citizens Checkup program was fabricated or falsified"" and has ""strict controls and standards to ensure that inappropriate behavior is detected and addressed."" Brad Conner, head of consumer banking at Citizens, said in a separate statement that, ""We take every allegation seriously, and our chief conduct officer will lead a thorough review."" The bank added any new program entails change and that, ""as expected, a small number of colleagues have struggled in making the transition to having deep needs-based conversations."" The former Citizens employees said they falsified information because of pressure to meet expectations related to the program and time constraints from other banking responsibilities. They also said they believed that doing so wouldn't hurt customers. In response, Citizens said, ""While all of our colleagues go through significant training to be prepared for conducting a checkup, this new approach may not suit everyone, which may explain why you identified a handful of detractors."" Providence, R.I.-based Citizens has more than $149 billion in assets and 1,200 branches in 11 states, primarily in the Northeast; it is the 10th-largest U.S. commercial bank by assets. Since going public in 2014, Citizens, a former unit of Royal Bank of Scotland Group PLC, has worked to turn around its business by improving profitability and increasing revenue. Banks, investors and regulators have been scrutinizing bank-sales programs since a scandal over sales tactics erupted last fall at Wells Fargo & Co. Some firms have played down sales goals since then, though Citizens has continued to emphasize its appointment program and other sales goals, according to current and former employees. The information that the current and former Citizens employees said was falsified doesn't involve opening customer accounts without consent, the practice that led to Wells Fargo's problems. But the claims by current and former employees that information was falsified at Citizens could raise questions about the accuracy of data the bank presented to investors and about the bank's corporate culture and internal controls. ""Investors are potentially hurt if executives go out and talk to the Street about basically phantom appointments that don't exist,"" said Clifford Rossi, a professor at the University of Maryland's business school. The appointment-setting program was part of a broader push to bring in more than $60 million in new revenue for 2016. Citizens had total revenue of $5.3 billion last year. Last June, Mr. Conner told investors at a conference that the initiative was ""near the top of the things that we're most excited about."" Mr. Conner added at that time, ""We've contacted over 300,000 -- about 325,000 of our customers. We've been able to schedule 80,000 appointments for a checkup, and we're getting really great feedback from both our customers and our colleagues in terms of the receptivity from our customer base."" Citizens has also presented data on the appointments in materials accompanying quarterly earnings. The bank told The Wall Street Journal that figures on the program presented to investors weren't overstated and that those metrics were ""not a key financial measure."" To make appointments, Citizens' staffers cold-call customers, the bank said. The goal, current and former employees said, was to eventually sell more banking products. Citizens' push for customer appointments reflects Chief Executive Bruce Van Saun's stated desire for branches to become advice centers. The bank said a two-part phone survey of nearly 1,000 customers who were called for a checkup appointment found 95% who kept the appointment said the meeting was useful. The bank also said in response to questions from the Journal that surveys of its own branch employees haven't turned up evidence of widespread staff dissatisfaction with the checkups. The 11 current and former branch employees, however, said the program ran into problems. For starters, few customers picked up the phone -- and of those that did, not many wanted an appointment, the bankers said. A former Citizens banker in New York state said he was initially enthusiastic after going through specialized training. But no matter how he pitched it in calls in the spring of 2016, ""people still felt it was a telemarketer call,"" said the banker. ""We feel good about our sales practices, and the checkup approach is an important element of why we do,"" the bank said. Bankers, who were often told by managers to make 25 cold calls a day, were given a script, some of the current and former bankers said. If a customer wasn't interested, the bank suggested in the script reviewed by the Journal that the banker say: ""Just like you would meet with a doctor or dentist every six months or year it is important to review your financial health as well."" At some branches, calls were expected to yield between 10 and 15 checkup appointments per banker per week, some of the current and former bankers said. The bank disputes the goal figures for calls and appointments. It said that, while individual branches set their own expectations, it is more typical for 30 calls and two kept appointments a week to be expected of bankers. Nine current and former employees said they or others would typically enter false information into two computer systems, one tracking calls to customers, the other for appointments made, former bankers said. First, employees would mark that they called customers even though they hadn't. Next, the employees said, they or others would enter fake appointments into the system using the names of actual customers. Two former Citizens bankers said they often marked that a customer didn't show up for the checkup or didn't buy any products. The bank said it had worked with a consultant to track the progress of its program against those of other banks with similar arrangements. It added this didn't show anything amiss.",0
6-Mar-18,59.07,59.24,58.35,59.17,21099194,wells fargo,"U.S. companies are poised to report their strongest quarterly earnings in years, another sign that the stock-market rally could have further to run. Analysts expected earnings for S&P 500 companies to grow by 9.1% overall in the first quarter from a year earlier, as of March 31, which would mark the highest growth since the fourth quarter of 2011, according to FactSet. Still, analysts have trimmed their profit expectations since the start of the year, and disappointing results could stoke concerns that stock-price gains have outpaced earnings growth. Reporting season heats up over the next few weeks, with banks including J.P. Morgan Chase & Co., Citigroup Inc. and Wells Fargo & Co. expected to report results next week and giants like Johnson & Johnson, Verizon Communications Inc. and General Electric Co. scheduled the week after. Investors have been betting that U.S. corporate profits will soar this year, supercharged by a Trump agenda that includes tax cuts and looser regulations. Last month's collapse of the Republican health-care bill cast doubt on such policies, but a strong earnings season could give investors a reason to keep investing in stocks. Technology companies, among the best performers in the stock market this year, are expected to post some of the biggest earnings gains. Meanwhile, profits at industrial companies are projected to contract, potentially weighing on a sector that has lagged behind the broader S&P 500 this year after outperforming in the postelection rally. ""The buying and closing your eyes bit -- that part's gone,"" said Bret Chesney, senior portfolio manager at Alpine Global Management LLC. ""I think now is when we really start to be dependent on what the hard numbers show."" Apple Inc., whose stock is up 25% this year, was expected to report per-share earnings of $2.02 for its latest quarter as of March 31, up from $1.90 a share in the year-earlier period. Shares of the world's most valuable company hit a record this year partly on bets that its 10th-anniversary iPhone, expected later this year, will keep momentum building at the firm. The company posted a profit in January after three consecutive quarters of declines. Apple declined to comment. Oil prices also have rebounded from their 2016 lows, a factor that should help energy companies -- the biggest laggards in previous earnings seasons -- improve results. Energy companies are expected to be the biggest contributors to earnings growth for the first quarter -- accounting for more than a third of the broader index's projected gains, according to FactSet. Revenue also is expected to pick up for S&P 500 companies overall, after many had relied on cost-cutting to improve profits during the recovery from the financial crisis -- an encouraging sign for some investors who were looking for more sustainable growth. For the first quarter, S&P 500 firms are projected to report revenue growth of 7.1%, the biggest jump in more than five years, according to FactSet. Improving corporate health and U.S. economic data have supported stocks since the second half of last year, helping the rally weather shifts in fiscal-policy expectations. Over the past year, S&P 500 companies have rebounded from a five-quarter earnings slump, wage growth has firmed and consumer confidence has risen to a more than 16-year-high. A dollar rally, which some worried would cut into exporters' profits, has stalled this year after a postelection surge. Analysts have pared back their expectations for first-quarter earnings since the start of the year, but the cuts have been smaller than the average over the past five years, according to FactSet. As of year-end, analysts estimated first-quarter earnings growth would be 12.5%. But disappointing earnings could dent stocks' recent gains. Shares of industrial and materials companies, which helped lead the rally between Election Day and the end of 2016, posted the largest declines since then in expected earnings. As of March 31, analysts expected General Electric to post first-quarter per-share earnings of 17 cents, down from the 21 cents it reported a year earlier, according to FactSet. Analysts had expected first-quarter earnings of 29 cents per share at the end of 2016. The company -- whose stock is down 5% this year after a 7.4% advance between Election Day and year-end -- has faced pressure from activist investors to slash expenses after missing profit targets last year, The Wall Street Journal has reported. Mining firm Freeport-McMoRan Inc. was expected March 31 to post earnings of 18 cents a share for the first quarter, compared with a loss of 16 cents a year earlier but down from analysts' year-end estimate of 41 cents a share, according to FactSet. The company said in March that, because of a standoff with regulators, it had to scale back output and lay off workers in Indonesia, where it derives roughly a third of its copper output. Its stock is up 2.7% this year after rising 9.1% between Election Day and the end of 2016. GE and Freeport declined to comment. Still, company management has been upbeat. S&P 500 firms used the word ""optimistic"" in 52% of earnings calls for the fourth-quarter earnings season, the most ever in Bank of America Merrill Lynch data going back to 2003. At the same time, company-issued guidance was ""nothing to write home about,"" the firm noted. The gap between firms' confidence and their future earnings estimates reflects a concern among some investors and analysts: That stocks have run up at a pace beyond what is warranted by earnings results. Major indexes' gains since November have made them even more expensive relative to their historical valuations, raising some concerns that they could be vulnerable to a pullback.",1
6-Mar-18,59.88,60.17,58.68,58.81,17948561,wells fargo,"Nancy Schrum watched curiously as a colleague from her law firm waved an iPhone above a credit-card reader to buy a Subway sandwich with Apple Pay earlier this year. ""I have that, but I'm afraid to use it,"" said Ms. Schrum of York, Pa., who feared the technology wouldn't work. When Apple Inc. launched its mobile-payment service more than two years ago, it hoped to speed up the checkout process and, ultimately, to replace physical wallets for U.S. consumers. Apple Pay has made significant headway, but Ms. Schrum's wariness reflects a range of factors that analysts say have caused growth to undershoot their expectations, including security concerns about the service, retailers that don't accept it, and Apple's relatively paltry marketing. The pace of Apple Pay adoption has been ""disappointing even to conservative expectations,"" said Gene Munster, managing partner at Loup Ventures, a venture-capital firm specializing in tech research. Just 13% of the estimated 680 million iPhone users have used Apple Pay, according to the research firm. Eddy Cue, Apple senior vice president in charge of internet software and services, said the service has been adopted faster than other payment systems and he believes it will eventually replace cash, debit and credit cards as the primary payment system. ""Does it matter if we get there in two years, three years [or] five years?"" Mr. Cue said in an interview. ""Ultimately, no."" The service requires users to upload their credit or debit card to their iPhone wallet by scanning an image of it. To pay at the checkout line, they hold the phone -- or Apple Watch -- above a contactless payment terminal that uses a technology known as near-field communication to transmit the card's information. Fingerprint verification is required for security. The service can also be used to pay in apps and online. Many U.S. consumers remain wary of such a service, according to technology research firm Creative Strategies: 40% are concerned about the security risks of adding a credit or debit card to their phone, and more than 60% aren't familiar with contactless payments. Compounding Apple Pay's challenges, only a third of U.S. stores accept it as a form of payment, according to the Nilson Report. The payment-industry trade publication notes, however, that the service's rate of acceptance has more than doubled since 2015. ""If you can't use it everywhere, why are you going to switch?"" said Braden More, Wells Fargo & Co.'s head of partnerships and industry relations, who expresses surprise that more retailers haven't embraced mobile payments. He expects acceptance and usage to grow. Big names including Wal-Mart Stores Inc. and Kroger Co. haven't yet enabled Apple Pay, due in part to technical hurdles, and even at stores that do use the service, users say cashiers often aren't familiar with it. Paul Davis said he recently had to inform a McDonald's cashier in Cincinnati that the burger chain accepted Apple Pay and show her how. ""It happens all the time,"" he said. Vice President of Apple Pay Jennifer Bailey said Apple has a team working with merchants to instruct cashiers and add instructions to checkout manuals. She said more than half of the biggest 100 merchants in the U.S. have adopted Apple Pay, including Best Buy Co., Kohl's Corp. and Starbucks Corp. Loup Ventures' Mr. Munster, a longtime Apple analyst previously with brokerage Piper Jaffray Co., estimates Apple Pay last year handled $36 billion in transactions, far less than the $207 billion he had predicted by 2016 after Apple started the service. Apple doesn't disclose the number or value of Apple Pay transactions, but Chief Executive Tim Cook recently said the number of users has tripled over the past year and transaction volume increased more than sixfold last year. Apple Pay brought in $30 million in revenue last year, according to Sanford C. Bernstein -- a fraction of the $24.35 billion generated last fiscal year by Apple's services unit, which also comprises Apple's App store and iTunes. The company announced in January it aimed to double its services revenue by 2021. Apple Pay generates revenue from charging banks a slice of each transaction, often 0.15% per credit-card transaction and a half cent per debit-card purchase.",0
6-Mar-18,59.86,60.49,59.73,59.73,19987777,wells fargo,"GE is weighing a sale of its lighting unit, the latest move in the conglomerate's pivot away from consumer businesses. The Fed agreed at its March meeting that it would likely begin shrinking a $4.5 trillion securities portfolio later this year. Stocks fell after the release of the Fed minutes, reversing an early surge. The Dow closed down 41.09 points at 20648.15. Panera Bread plans to be acquired for roughly $7.16 billion by European investment fund JAB Holding. Theranos founder Holmes owes her blood-testing firm about $25 million, according to a deal document. GOP senators introduced a bill to rein in a government-backed loan program for energy-saving home improvements. Wells Fargo overhauled its credit-card-processing business after an internal probe found abuses. Private-sector hiring remained strong, with employers adding more jobs in March than expected. Amazon's Bezos said in some years he has invested up to $1 billion in his rocket firm and hopes to start space-tourism flights in 2018. BlackRock named Cisco's chief as a director, making him the first tech CEO on the money manager's board.Megyn Kelly agreed on exit terms with Fox News and signed a pact with NBC, her spokeswoman said.",0
6-Mar-18,59.86,61.2651,59.78,59.95,18517576,wells fargo,"Wells Fargo & Co. has overhauled its credit-card-processing business after an internal probe found some employees falsely reported customers' sales and pushed small firms into costly contracts they didn't understand. The bank has fired at least two dozen employees of Wells Fargo Merchant Services LLC in the past two years for those and other bank-policy violations, according to current managers. Wells Fargo also restructured the group last fall to reduce the incentives for using aggressive sales tactics, the executives said. The actions, which haven't been previously reported, show how Wells Fargo's sales-tactics problems extended beyond its consumer bank. That business was hit by last fall's revelation that employees opened as many as 2.1 million consumer-banking accounts without customers' knowledge to meet lofty sales goals. Wells Fargo discovered the full scale of abuses in the merchant-services business after undertaking a broad examination of the bank's business practices in light of the account-opening scandal. Wells Fargo said it has taken ""significant steps"" over the past several years to strengthen Wells Fargo Merchant Services, its merchant-processing unit for credit- and debit-card payments. The bank had fired some merchant-processing employees before the wider scandal broke last fall. After taking a deeper look into the business in the wake of those problems, it terminated several other employees and revamped the division. Merchant processing, which involves helping businesses handle debit- and credit-card transactions for customers, might seem like a mundane business. But small-business owners and industry participants say high-pressure sales tactics are common. They add that complex pricing structures and costly early-termination penalties that can lock customers into contracts are also prevalent. Merchant processors collected about $18.15 billion in debit- and credit-card fees from merchants in 2016, according to the Nilson Report, a newsletter tracking the payments industry. Banks such as Wells Fargo, Bank of America Corp. and J.P. Morgan Chase & Co. are among the biggest players. Wells Fargo fired some staff in this business for policy violations after uncovering evidence that employees coached branch bankers to put false information into the bank's systems about small-business customers' sales, the current managers said. Firms with annual sales of less than $750,000 seeking to open accounts were automatically routed to call centers, under Wells Fargo policies at the time. To earn commissions, sales representatives sometimes inflated sales figures so they surpassed the threshold. As part of its broader overhaul of sales tactics last fall, the bank ended the practice of allowing retail-branch bankers to refer small-business customers to merchant-services employees without manager consent. That has caused referrals to the merchant-services unit to fall more than 50%, a former employee said.",0
6-Mar-18,59.67,60.43,59.67,59.95,18661930,wells fargo,"Mutual-fund T shares are on their way. But nobody knows exactly when. The shares -- the ""T"" is short for ""transaction"" -- were designed to comply with the new Labor Department fiduciary rule that its creators say is aimed at mitigating the conflicts of interest that crop up among financial advisers. One of the biggest: Advisers may recommend a higher-cost fund over a less-expensive option so that they'll get paid more. T shares aim to help remove that temptation by featuring uniform sales charges across all fund categories. No difference in price, no financial incentive to push one fund over another. But the fiduciary rule, originally set to go into effect April 10, is under review at the direction of President Donald Trump and the implementation has been delayed for at least 60 days. With the uncertainty, some fund companies have put on the brakes. They're not sure how much demand there will be from brokers -- so they're holding off on launching new T shares for now. (By the way, unrelated funds called T shares -- standing for ""tax"" -- already exist. Fidelity Investments renamed its old T shares as M shares, effective March 24, to avoid confusion. And Janus Capital Group has offered T shares, or ""third-party"" shares -- no-load shares sold by third-party intermediaries. At this point, it has no plan to rename those shares.) Here are five things for mutual-fund investors to know about the new share classes: 1. T Shares Could Replace Other Options Typically, T shares would charge a 2.5% load, or upfront sales fee, when sold, and a so-called 12b-1 fee of 0.25% to pay for distribution or other expenses, according to researcher Morningstar Inc. The front-end load may decline for larger purchases. In comparison, the maximum up-front load on an A share class is often 5% or more, according to Morningstar. In addition, loads on A shares vary tremendously -- and that concerns the Labor Department, as it may create a conflict of interest because advisers might have an incentive to push higher-load offerings, says Aron Szapiro, director of policy research at Morningstar Inc. ""We think that, should the fiduciary rule go forward unchanged, [T shares] probably will largely replace A shares, at least in the retirement marketplace,"" he says. 2. Some T Shares Are Already Available . . . About 50 T shares for 50 existing funds have already been launched by two firms -- Calamos Investments and Aegon's Transamerica unit -- and shares for 234 more from nine fund companies are expected to be launched between now and May, Morningstar says. An additional 78 fund companies have filed with regulators to launch 876 additional T shares, though no inception date has been set, Morningstar says. 3. . . .But Many Firms Are Waiting for Now Some fund companies have filed to launch T shares, and are prepared to move quickly if the fiduciary rule is implemented. But they're remaining on hold until there's more clarity from the Labor Department. ""Our members also would like to know the DOL's decision about revising or rescinding the rule, following President Trump's directive,"" says David Blass, general counsel of the Investment Company Institute. Fidelity filed with regulators to launch new T shares on 28 of its mutual funds in February. But at this point, ""a launch date is to be determined,"" a spokesman for Fidelity says. Nuveen Investments also has filed with regulators for permission to launch T shares, but has no specific plans to launch them or to withdraw its filing. Lord, Abbett & Co. LLC has applied for T shares and had them approved by regulators, but they're now on hold until it sees where the fiduciary rule is headed, a spokesman says. ""Depending on the outcome of the DOL rule, and if there is a continued demand by our partners in the marketplace, we would offer them,"" he says. Meanwhile, brokerage firms also say that they'll wait to see how the Labor Department deals with the fiduciary rule. ""At this point, we haven't decided how we're going to proceed on the share classes,"" says a spokesman for Morgan Stanley. ""We'll talk to our asset-management partners once we have more clarity on how the DOL fiduciary rule is evolving or how it evolved."" The brokerage arm of Wells Fargo & Co. also hasn't made a decision as to when it will offer T shares, a spokeswoman for the firm says. 4. T Shares Don't Satisfy Everyone Over time, investors -- who typically jump from fund to fund -- are likely to save money with T shares, says Todd Rosenbluth, director of ETF and mutual-fund research at financial data and analysis provider CFRA. But some have criticized the share classes because, although their fees may be level across funds, brokers would still be selling clients funds with loads when superior no-load funds may exist. ""Less gouging is still gouging, and less self-dealing is still self-dealing, and doesn't satisfy the fiduciary requirement,"" says David Marotta, president of Marotta Wealth Management, a fee-only registered investment-advisory firm in Charlottesville, Va. ""Find me any fund that has a high sales charge, and I'll find you a better mix of low-fee funds."" 5. Alternatives Are Emerging Some fund companies are planning another type of share class that could address the Labor Department's conflict concerns. They've designed what are known as clean shares, which include fees for investment management and administrative costs, but are stripped of the fees charged by those who sell the funds to investors, such as broker-dealers. With clean shares, brokers would set their own commissions for selling the shares, which makes it easier for investors to see what they're paying for. Lord Abbett, for example, last week launched what it calls F3 shares, which charge management fees, but no fees to pay distributors. Capital Group's American Funds also offers F3 shares.Janus has filed to launch P shares, which are similar to other firms' new T shares. When they will be offered is uncertain at this point.",0
6-Mar-18,59.82,60.1,59.15,60.02,22397333,wells fargo,"A new report on the sales scandal at Wells Fargo & Co. portrayed its former chief executive as a tone-deaf leader who protected an irresponsible lieutenant and worked for board members who didn't keep the pair in check. The report, a long-awaited investigation of a scandal that ensnared the bank with regulators and politicians this past September, also said Wells Fargo's board will claw back an additional $75 million in pay from former Chief Executive John Stumpf and the lieutenant, former retail-bank chief Carrie Tolstedt. The latest decisions on pay brought the total money clawed back from current and former Wells Fargo executives to $182.8 million, an amount that rivals the fine the bank paid last year and that its board described as the largest clawback ever for any financial-services firm. The 113-page report, released Monday, is likely to be the board's final deep dive into the questionable conduct that dated back to 2002 and ultimately resulted in a $185 million penalty last year. It likely won't be the final discussion, however, of the high-pressure sales strategy that led to as many as 2.1 million accounts being created using fictitious or unauthorized customer information. ""The Board's report is a necessary examination of what went wrong in our culture, operations, and governance,"" Wells Fargo CEO Timothy Sloan said in a statement. ""I wish we would've taken more action and done things more quickly,"" Mr. Sloan said later on a call with reporters. The San Francisco-based bank continues to face federal and state investigations about its sales practices. And last week, proxy advisory firm Institutional Shareholder Services Inc. suggested Wells Fargo investors vote against 12 of the bank's 15 directors at the firm's annual meeting April 25. In Monday's report, prepared by a board committee of independent directors and law firm Shearman & Sterling LLP, much of the blame fell on Mr. Stumpf and his protege, Ms. Tolstedt. A lawyer for Ms. Tolstedt, Enu Mainigi of Williams & Connolly LLP, said: ""We strongly disagree with the report and its attempt to lay blame with Ms. Tolstedt. A full and fair examination of the facts will produce a different conclusion."" Mr. Stumpf's lawyer declined to comment. Mr. Stumpf last fall apologized and in congressional hearings took responsibility for the scandal. The report also highlighted how the bank's push to boost revenue and profit trickled down to thousands of employees who felt pressured to meet unrealistic sales goals. One Wells Fargo branch manager, for example, had a teenage daughter with 24 accounts, an adult daughter with 18, a husband with 21, a brother with 14 and a father with four. Ms. Tolstedt was singled out 142 times in the report for setting the tone in the troubled retail-banking unit. At one point, she is described as being ""scared to death"" of hurting her unit's sales figures. The board decided last week to claw back Ms. Tolstedt's outstanding stock options valued at about $47.3 million. It also is taking away -- through scheduled retirement benefits -- an additional $28 million of incentive compensation paid to Mr. Stumpf in March 2016. The board's review caps a six-month investigation that not only has rocked Wells Fargo but the broader banking industry, with dozens of firms examining their own sales practices at the behest of regulators. Years of aggressive sales tactics in pockets around the country led to Wells Fargo's September settlement. Since then politicians, regulators and customers among others, have criticized the bank. In February, it reached a preliminary settlement for $110 million over a customer class action case. Other state and federal investigations are continuing and the bank has said it is cooperating. Improper sales issues began to escalate within Wells Fargo as far back as 2002, the report noted, years earlier than the bank has agreed to check for consumer harm. The bank has said it is going back an additional two years beyond the 2011-to-2016 time frame regulators called for in last year's consent orders. Mr. Sloan said Monday that Wells Fargo will make things ""right"" with customers who reach out to the bank with problems related to the sales practices, regardless of the timing. By 2004, a Wells Fargo's internal investigations employee wrote to executives in that group about sales issues, according to the report. As early as 2012, some top Wells Fargo retail banking and risk executives knew the firm had a problem with its strategy of ""cross selling"" multiple products to the same customers. The issue gained more exposure with a Los Angeles Times story on the topic and a 2015 lawsuit by the Los Angeles City Attorney. The board's efforts to understand the scope of the issues were hampered by the ""insular and defensive"" way in which Ms. Tolstedt ran her division, as well as Mr. Stumpf's loyalty to her, the report said. Mr. Stumpf ""was by nature an optimistic executive who refused to believe that the sales model was seriously impaired,"" the report said. ""He was too late and too slow to call for inspection of or critical challenge to the basic business model."" In late 2015, key board members including lead independent director Stephen Sanger pushed Mr. Stumpf to remove Ms. Tolstedt from her role. But Mr. Stumpf declined, saying that Ms. Tolstedt, while at times controlling, was ""the best banker in America,"" the report said. Ms. Tolstedt ultimately left her role in July 2016. Mr. Stumpf abruptly retired in October.",1
6-Mar-18,57.85,59.6,57.8,59.55,23681797,wells fargo,"A Wells Fargo report slammed ex-CEO Stumpf and a lieutenant over the lender's sales scandal. The bank is clawing back an additional $75 million in pay from the former executives. Barclays's CEO is under investigation by U.K. and U.S. regulators after he tried to unmask a whistleblower who criticized his hiring of a longtime associate. United drew widespread criticism after videos emerged of a passenger being forcibly removed from an overbooked flight. Jana has amassed a large stake in Whole Foods and wants the grocer to accelerate its turnaround and explore a possible sale. Foxconn has offered as much as $27 billion to acquire Toshiba's computer-chip business. Hackers are targeting third-party sellers on Amazon, using stolen credentials to post fake deals and steal cash. The Fed's Yellen indicated that the era of extremely stimulative monetary policy is coming to an end. Tesla is vying to top General Motors in market value, as the electric-car maker's shares continue to climb. Elliott urged BHP to spin off its U.S. petroleum assets and outlined a significant restructuring for the miner. U.S. stocks edged higher in a slow session. The Dow added 1.92 to 20658.02. LeEco said it is walking away from its planned $2 billion acquisition of Vizio.",1
6-Mar-18,56.06,58.09,55.95,58,24234222,wells fargo,"Five KPMG LLP partners, including the head of its audit practice, were fired after the Big Four accounting firm improperly obtained information about which audits its regulator planned to inspect, the company said. The company's regulator, the Public Company Accounting Oversight Board, began investigating a leak discovered in February of its plans to inspect KPMG's work. Among the fired KPMG employees was Scott Marcello, who was a partner and headed the audit practice, the company said. An employee of the accounting board who leaked the information to KPMG left the PCAOB after the leak was reported to the regulator, which oversees firms that audit U.S.-traded public companies, according to the PCAOB. The firm on Tuesday confirmed the role of its executives and their firings after being contacted by The Wall Street Journal. Mr. Marcello didn't respond to requests for comment. Also among those fired was David Middendorf, KPMG's national managing partner for audit quality and professional practice, according to a person familiar with the matter. Mr. Middendorf couldn't immediately be reached for comment. The identities of the other fired partners weren't known Tuesday evening. The company said it also dismissed a sixth employee, whose identity and role couldn't be learned. The breach is the latest incident that spotlights concerns about and challenges at KPMG and the other Big Four accounting firms. KPMG audits Wells Fargo & Co. and has faced questions about why it didn't uncover the bank's sales-practice scandal before the lender reached a $185 million settlement with regulators last fall. PricewaterhouseCoopers LLP, another member of the Big Four, also faced a trial on allegations by MF Global Holdings Ltd. that bad advice from the accounting firm had contributed to MF Global's collapse. The claims were resolved with a confidential settlement between the parties. The accounting board, which is investigating the actions of its former employee, hired an outside law firm to examine the incident, according to people familiar with the matter. The board was created by Congress after the accounting scandals that took down Enron Corp. and WorldCom Inc. to exclusively police the audits of listed companies' financial results. Its employees earn some of the highest salaries among all financial regulators, a practice designed to discourage them from switching sides and going to work for the audit firms. The KPMG employee who received the leak formerly worked at the accounting board, according to the audit firm. The company said the person received ""improper advance warnings of engagements to be inspected,"" and shared it with other KPMG executives. KPMG says it told both the accounting board and the Securities and Exchange Commission, which oversees the board, about the leak as soon as it was discovered. ""KPMG has zero tolerance for such unethical behavior,"" said Lynne Doughtie, KPMG's chairman and CEO. ""KPMG is committed to the highest standards of professionalism, integrity and quality, and we are dedicated to the capital markets we serve. We are taking additional steps to ensure that such a situation should not happen again."" A spokeswoman for the accounting board said the organization has taken steps to ""maintain and reinforce the integrity of its inspection process"" since discovering the leak. The leaked information relates to annual inspections the accounting board performs of each of the major accounting firms, reviewing dozens of a firm's audits to gauge performance and compliance with auditing rules. Inspections are particularly sensitive because they are the board's primary means of assessing audit quality. Inspectors can fault the accounting firms for deficiencies, and the findings are widely seen as a report card for how the firms are performing and whether audit quality is getting better or worse. The accounting board's inspections tend to focus on the most difficult businesses and transactions, ones in which it believes accountants may have cut corners or made mistakes. The inspectors generally give accounting firms two to three weeks' notice about the audits they intend to examine, according to people familiar with the matter. Because the accounting board sometimes inspects more than 60 annual audits performed by a Big Four firm, the board often will disclose them in batches of five to 10 so the auditors can gather records and fill out forms associated with the inspection. If an accounting firm found out which audits would be subject to inspection before it completed them, it could devote more time to those projects to ensure they pass muster with regulators, the people said. If it learned after an audit was issued, any last-minute changes to an audit or the work papers behind it would have to be documented under board rules. The news of the leak is ""pretty eye-opening,"" said Bryan Church, an accounting professor at the Georgia Institute of Technology. ""These guys feel enormous pressure dealing with inspectors, and they do stupid things."" Mr. Marcello had been KPMG's vice chairman of audit, the firm's top executive overseeing its U.S. audit practice, since 2015. Mr. Marcello also sat on the firm's management committee, which implements KPMG policies as decided by its board.",1
15-Mar-18,56.36,57.12,55.88,56.5,24401292,wells fargo,"Commercial real-estate lending by banks, insurance companies and other financial institutions is declining as sales activity slows and regulators voice concern about the sector. Lenders closed roughly $491 billion of mortgage loans backed by U.S. property in 2016, down 3% from 2015, according to new statistics from the Mortgage Bankers Association. Most of the decline occurred in the fourth quarter, when volume was 7% lower than the 2015 quarter, according to Jamie Woodwell, the trade group's head of commercial-property research. Despite the decrease, the new-volume number was the third highest since the association began doing the survey, behind 2015 and the record year of 2007. The decline from 2015 to 2016 was due partly to a slowing of property sales, meaning fewer buyers needed financing. ""There's a very tight correlation"" between the two, Mr. Woodwell said. Buyers, for their part, are getting jittery because values have been rising for eight years and are near records. In all, investors purchased $493.7 billion of U.S. commercial property in 2016, down 10% from 2015, according to Real Capital Analytics. Activity has slowed further this year. Investors purchased just $50.3 billion worth of U.S. commercial property in the first two months of 2017, compared with $80.1 billion during the period in 2016, according to Real Capital Analytics. Regulators have been expressing concern about overheated commercial real-estate lending. At the end of 2016's third quarter there were 521 institutions insured by the Federal Deposit Insurance Corp. with potentially worrisome concentrations of risk, according to an FDIC report this year. That is up from 474 institutions in the 2015 third quarter, the report said. Yet banks and insurers are getting more aggressive over deals as investment in the sector declines. New lenders also are emerging on the scene, including investment funds formed by private-equity firms that are focused on real-estate debt. ""It's tougher right now,"" said Craig Bender, who heads up ING Groep NV's U.S. real-estate lending business. ""The banks are hungry. The life-insurance companies are hungry."" Many bank executives view the commercial-property market as healthy, given rising rents and occupancies. Wells Fargo & Co., the country's largest commercial-property market lender, expects to lend about $30 billion this year, about the same as in 2016 and 2015, according to Mark Myers, the bank's head of commercial real estate. Those amounts are ""high-water marks"" for the bank, he said. Still, the bank recognizes that property values are at record levels after rising for eight years. ""I'd say, if I could look back one year ago, we're probably more cautious"" now, Mr. Myers said.",1
